role,source_file,source_id,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,label
assessment,optdigits.tes,403,0,0,2,11,13,4,0,0,0,0,12,16,13,15,0,0,0,0,16,9,1,3,0,0,0,4,16,6,14,9,1,0,0,7,16,16,16,16,6,0,0,1,16,14,4,16,8,0,0,0,12,16,13,16,2,0,0,0,2,10,16,7,0,0,6
assessment,optdigits.tes,273,0,0,0,13,9,0,0,0,0,0,8,15,5,0,0,0,0,0,14,8,0,0,0,0,0,2,16,3,0,2,0,0,0,0,16,13,16,16,6,0,0,1,16,11,4,7,12,0,0,0,11,12,5,13,9,0,0,0,1,12,15,11,2,0,6
assessment,optdigits.tes,673,0,0,1,10,0,0,0,0,0,0,7,12,0,0,0,0,0,0,12,7,0,0,0,0,0,0,14,3,0,0,0,0,0,0,15,9,12,10,2,0,0,0,16,13,8,8,11,0,0,0,13,10,4,9,15,0,0,0,3,10,15,9,2,0,6
assessment,optdigits.tes,67,0,0,0,10,11,0,0,0,0,0,9,16,6,0,0,0,0,0,15,13,0,0,0,0,0,0,14,10,0,0,0,0,0,1,15,12,8,2,0,0,0,0,12,16,16,16,10,1,0,0,7,16,12,12,16,4,0,0,0,9,15,12,5,0,6
assessment,optdigits.tes,932,0,0,3,15,1,0,0,0,0,0,12,8,0,0,0,0,0,3,13,0,0,0,0,0,0,4,12,0,0,0,0,0,0,5,10,11,16,14,1,0,0,2,16,10,4,7,10,0,0,0,15,8,2,12,8,0,0,0,3,12,16,8,0,0,6
assessment,optdigits.tes,89,0,0,0,10,11,0,0,0,0,0,3,16,10,0,0,0,0,0,8,16,0,0,0,0,0,0,12,14,0,0,0,0,0,0,14,16,15,6,0,0,0,0,12,16,12,15,6,0,0,0,7,16,10,13,14,0,0,0,0,9,13,11,6,0,6
assessment,optdigits.tes,729,0,0,1,13,1,0,0,0,0,0,7,15,1,0,0,0,0,1,14,6,0,0,0,0,0,0,16,3,0,1,0,0,0,1,16,6,15,15,5,0,0,1,16,14,4,3,12,0,0,0,7,7,0,9,12,0,0,0,0,11,16,9,2,0,6
assessment,optdigits.tes,912,0,0,1,10,10,0,0,0,0,1,13,10,1,0,0,0,0,4,14,0,0,0,0,0,0,6,12,0,0,0,0,0,0,8,11,5,10,11,1,0,0,5,16,13,6,10,8,0,0,0,10,9,0,7,11,0,0,0,1,12,16,14,2,0,6
assessment,optdigits.tes,753,0,0,0,5,11,0,0,0,0,0,1,14,9,0,0,0,0,0,4,14,1,0,0,0,0,0,10,8,0,0,0,0,0,0,13,8,4,6,2,0,0,0,11,16,13,12,13,0,0,0,12,14,4,5,16,2,0,0,1,8,16,13,9,1,6
assessment,optdigits.tes,224,0,0,0,8,12,1,0,0,0,0,1,15,12,1,0,0,0,0,6,16,3,0,0,0,0,0,7,16,1,0,0,0,0,1,16,16,14,5,0,0,0,1,12,16,6,14,9,0,0,0,2,16,6,10,15,0,0,0,0,6,16,16,11,0,6
fit,optdigits.tra,978,0,0,6,10,16,12,0,0,0,1,16,13,11,12,0,0,0,1,4,0,10,8,1,0,0,0,5,8,15,16,13,0,0,1,16,16,14,8,1,0,0,0,4,16,4,0,0,0,0,0,5,13,1,0,0,0,0,0,9,10,0,0,0,0,7
fit,optdigits.tra,1319,0,1,10,16,16,13,0,0,0,6,15,6,9,16,3,0,0,3,5,0,8,16,3,0,0,0,1,10,16,14,3,0,0,0,6,16,16,9,8,0,0,0,0,15,9,0,0,0,0,0,6,15,1,0,0,0,0,0,14,5,0,0,0,0,7
fit,optdigits.tra,3448,0,0,10,8,10,12,6,0,0,2,16,14,12,15,11,0,0,3,9,2,4,14,2,0,0,0,0,1,14,4,0,0,0,0,0,5,14,0,0,0,0,0,1,13,6,0,0,0,0,1,12,16,1,0,0,0,0,0,14,10,0,0,0,0,7
fit,optdigits.tra,448,0,0,2,11,15,16,15,0,0,0,8,13,12,16,13,0,0,0,0,0,6,16,5,0,0,0,0,6,13,16,7,0,0,0,9,16,16,16,9,0,0,0,5,9,16,5,0,0,0,0,0,11,16,1,0,0,0,0,1,16,9,0,0,0,7
fit,optdigits.tra,2753,0,0,7,16,16,16,13,2,0,0,8,11,8,11,16,7,0,0,0,0,0,12,14,0,0,0,0,0,6,15,3,0,0,0,0,2,14,7,0,0,0,0,0,9,14,1,0,0,0,0,3,16,4,0,0,0,0,0,9,15,0,0,0,0,7
fit,optdigits.tra,2005,0,0,6,15,16,16,9,0,0,2,16,11,8,15,12,0,0,0,2,0,0,14,11,0,0,0,3,8,8,16,7,0,0,3,16,16,16,16,10,0,0,0,6,6,15,4,0,0,0,0,0,15,7,0,0,0,0,0,8,12,0,0,0,0,7
fit,optdigits.tra,1074,0,0,8,16,15,5,0,0,0,0,7,8,15,10,0,0,0,0,0,0,14,10,0,0,0,0,5,12,16,14,2,0,0,0,16,16,15,10,6,0,0,0,1,14,7,0,0,0,0,0,4,16,0,0,0,0,0,0,4,12,0,0,0,0,7
fit,optdigits.tra,2566,0,1,12,16,16,16,6,0,0,0,7,8,6,16,13,0,0,0,0,0,3,16,7,0,0,0,3,7,11,14,1,0,0,0,10,16,16,15,3,0,0,0,1,15,15,15,3,0,0,0,7,16,6,0,0,0,0,0,15,13,0,0,0,0,7
fit,optdigits.tra,2458,0,0,9,16,16,16,5,0,0,0,6,8,11,16,10,0,0,0,0,0,9,16,5,0,0,0,1,8,15,15,3,0,0,0,9,16,16,16,7,0,0,0,2,15,14,0,0,0,0,0,9,16,7,0,0,0,0,0,9,16,5,0,0,0,7
fit,optdigits.tra,3178,0,0,10,16,16,12,6,0,0,0,6,9,16,16,15,1,0,0,0,0,3,13,9,0,0,1,12,8,10,16,2,0,0,1,15,16,16,16,8,0,0,0,1,13,11,10,4,0,0,0,3,16,2,0,0,0,0,0,9,14,0,0,0,0,7
fit,optdigits.tra,76,0,0,7,11,16,7,0,0,0,1,12,12,13,16,0,0,0,0,0,0,6,16,0,0,0,4,13,10,15,13,2,0,0,1,8,14,16,12,4,0,0,0,2,15,7,0,0,0,0,0,9,15,0,0,0,0,0,0,12,7,0,0,0,0,7
fit,optdigits.tra,1188,0,0,1,13,12,14,7,0,0,0,5,12,9,16,2,0,0,0,0,0,3,13,0,0,0,0,0,0,10,7,0,0,0,0,7,16,16,10,1,0,0,0,9,14,16,11,1,0,0,0,0,15,5,0,0,0,0,0,1,15,2,0,0,0,7
fit,optdigits.tra,1600,0,0,10,16,16,16,11,0,0,0,9,11,8,16,9,0,0,0,0,0,5,16,3,0,0,0,2,11,15,16,11,0,0,0,6,16,16,10,5,0,0,0,0,13,11,0,0,0,0,0,7,16,3,0,0,0,0,0,13,11,0,0,0,0,7
fit,optdigits.tra,2329,0,0,4,15,16,16,16,15,0,0,2,8,8,5,13,9,0,0,0,0,0,5,15,2,0,0,0,0,3,14,8,0,0,0,2,15,16,16,8,0,0,0,3,9,16,4,0,0,0,0,0,11,13,0,0,0,0,0,5,15,3,0,0,0,7
fit,optdigits.tra,459,0,0,0,8,16,16,16,9,0,0,0,8,8,9,16,8,0,0,0,0,0,7,16,1,0,0,0,0,1,12,14,0,0,0,3,14,16,16,6,0,0,0,4,6,11,10,0,0,0,0,0,3,15,3,0,0,0,0,0,10,11,0,0,0,7
fit,optdigits.tra,2936,0,0,8,12,16,16,2,0,0,1,16,14,13,16,1,0,0,0,3,0,8,14,0,0,0,0,5,16,16,16,4,0,0,0,7,16,15,14,8,0,0,0,1,14,9,0,0,0,0,0,5,16,2,0,0,0,0,0,11,11,0,0,0,0,7
fit,optdigits.tra,1839,0,2,15,16,6,0,0,0,0,3,14,14,16,2,0,0,0,0,0,6,16,2,0,0,0,0,0,11,16,1,0,0,0,8,14,16,16,16,5,0,0,10,16,15,11,12,5,0,0,5,16,7,0,0,0,0,0,5,14,1,0,0,0,0,7
fit,optdigits.tra,3230,0,0,13,13,13,8,0,0,0,0,7,8,16,5,0,0,0,0,0,2,16,1,0,0,0,1,3,9,14,5,8,0,0,10,16,16,16,15,6,0,0,3,11,15,3,0,0,0,0,0,10,9,0,0,0,0,0,0,13,4,0,0,0,0,7
fit,optdigits.tra,3312,0,0,9,16,9,0,0,0,0,3,16,16,16,1,0,0,0,0,6,12,16,14,4,0,0,0,4,14,16,16,13,0,0,0,8,16,16,7,0,0,0,0,0,13,14,0,0,0,0,0,5,16,8,0,0,0,0,0,9,13,1,0,0,0,7
fit,optdigits.tra,3461,0,0,8,16,16,8,0,0,0,0,8,11,13,16,0,0,0,0,0,0,13,11,0,0,0,0,0,1,16,7,0,0,0,0,10,16,16,13,6,0,0,0,13,16,13,8,1,0,0,0,6,16,3,0,0,0,0,0,11,15,0,0,0,0,7
fit,optdigits.tra,1409,0,4,16,16,16,12,1,0,0,0,7,8,12,16,2,0,0,0,0,0,8,15,1,0,0,0,3,4,15,11,0,0,0,2,16,16,16,16,6,0,0,0,9,16,10,4,1,0,0,0,10,15,1,0,0,0,0,1,16,8,0,0,0,0,7
fit,optdigits.tra,3418,0,0,3,12,12,12,2,0,0,0,3,13,9,16,7,0,0,0,0,1,2,16,4,0,0,0,0,1,10,9,0,0,0,0,8,16,16,16,5,0,0,0,3,14,10,0,0,0,0,0,4,16,3,0,0,0,0,0,3,12,1,0,0,0,7
fit,optdigits.tra,2999,0,2,0,0,9,7,0,0,0,15,16,16,16,9,0,0,0,1,5,4,16,7,0,0,0,1,4,4,16,7,0,0,0,5,16,16,16,15,2,0,0,0,3,1,14,6,0,0,0,0,0,0,13,7,0,0,0,0,0,0,10,11,0,0,7
fit,optdigits.tra,3023,0,0,1,10,13,16,14,0,0,0,9,15,12,15,16,1,0,0,1,2,0,10,14,0,0,0,0,2,4,16,12,0,0,0,5,16,16,16,5,0,0,0,7,12,16,8,0,0,0,0,0,6,16,3,0,0,0,0,0,13,11,1,0,0,7
fit,optdigits.tra,1735,0,0,6,12,14,16,14,0,0,1,12,12,10,12,16,0,0,0,0,0,1,11,15,0,0,0,0,9,16,16,10,0,0,0,0,9,16,11,0,0,0,0,0,7,15,0,0,0,0,0,1,16,5,0,0,0,0,0,8,13,0,0,0,0,7
fit,optdigits.tra,3708,0,0,7,16,16,16,16,3,0,0,2,10,9,9,16,7,0,0,0,0,0,10,15,0,0,0,0,6,12,16,11,0,0,0,0,11,16,16,6,0,0,0,0,9,16,8,0,0,0,0,5,16,10,0,0,0,0,0,11,15,0,0,0,0,7
fit,optdigits.tra,1785,0,0,3,12,14,16,14,0,0,0,1,8,7,10,14,0,0,0,0,5,4,13,9,0,0,0,5,16,16,16,10,0,0,0,3,8,16,5,0,0,0,0,0,11,9,0,0,0,0,0,3,16,1,0,0,0,0,0,7,9,0,0,0,0,7
fit,optdigits.tra,1349,0,1,11,16,16,5,0,0,0,6,16,6,14,13,0,0,0,4,5,0,14,12,0,0,0,0,7,9,16,10,0,0,0,0,15,16,16,16,8,0,0,0,1,14,11,4,0,0,0,0,10,16,1,0,0,0,0,0,15,9,0,0,0,0,7
fit,optdigits.tra,2663,0,5,16,16,16,3,0,0,0,8,7,5,16,2,0,0,0,3,5,10,14,0,0,0,0,7,16,16,15,12,6,0,0,0,9,14,11,14,6,0,0,0,16,6,0,0,0,0,0,3,15,2,0,0,0,0,0,7,12,0,0,0,0,0,7
fit,optdigits.tra,1510,0,0,8,15,15,5,0,0,0,4,16,13,16,9,0,0,0,1,4,4,16,6,0,0,0,0,0,11,16,5,0,0,0,1,13,16,16,15,5,0,0,5,13,16,13,12,5,0,0,0,9,16,3,0,0,0,0,0,12,10,0,0,0,0,7
fit,optdigits.tra,299,0,0,3,8,12,14,15,3,0,0,4,8,4,8,16,3,0,0,0,0,0,6,14,0,0,0,2,10,12,15,8,0,0,0,9,8,15,12,4,0,0,0,0,5,15,3,0,0,0,0,0,10,10,0,0,0,0,0,2,16,4,0,0,0,7
fit,optdigits.tra,843,0,0,14,16,12,16,16,0,0,0,8,12,8,16,11,0,0,0,0,0,7,15,3,0,0,0,2,7,14,14,3,0,0,0,12,16,14,12,6,0,0,0,1,15,5,0,0,0,0,0,9,16,0,0,0,0,0,0,16,9,0,0,0,0,7
fit,optdigits.tra,1458,0,0,11,16,15,3,0,0,0,0,2,4,16,7,0,0,0,0,0,4,16,3,0,0,0,2,4,10,14,4,2,0,0,9,16,16,16,16,8,0,0,0,7,15,2,0,0,0,0,0,10,9,0,0,0,0,0,0,12,7,0,0,0,0,7
fit,optdigits.tra,627,0,0,10,16,16,15,2,0,0,0,5,8,8,16,6,0,0,0,0,0,4,16,3,0,0,0,6,8,12,11,0,0,0,1,16,16,16,15,1,0,0,0,1,13,10,11,3,0,0,0,8,14,0,0,0,0,0,0,13,6,0,0,0,0,7
fit,optdigits.tra,3282,0,0,8,16,13,13,16,8,0,0,7,12,12,10,16,4,0,0,0,0,0,11,8,0,0,0,0,2,6,15,1,0,0,0,9,16,16,16,6,0,0,0,5,14,13,2,0,0,0,0,4,16,5,0,0,0,0,0,12,11,0,0,0,0,7
fit,optdigits.tra,1995,0,0,4,10,12,15,16,5,0,0,15,14,12,13,16,7,0,0,3,0,0,8,15,2,0,0,1,8,8,14,9,0,0,0,5,16,16,16,4,0,0,0,0,7,16,4,0,0,0,0,0,12,14,0,0,0,0,0,3,16,5,0,0,0,7
fit,optdigits.tra,417,0,0,3,14,16,16,4,0,0,0,4,9,10,16,5,0,0,0,0,0,7,16,2,0,0,0,3,8,13,16,7,0,0,1,16,16,16,16,9,0,0,0,7,11,15,3,0,0,0,0,0,15,12,0,0,0,0,0,5,16,5,0,0,0,7
fit,optdigits.tra,1896,0,0,8,16,16,16,12,3,0,0,2,2,0,5,16,8,0,0,0,0,0,5,15,1,0,0,0,0,1,13,8,0,0,1,8,8,10,16,1,0,0,3,12,15,16,11,3,0,0,0,2,15,7,0,0,0,0,0,11,11,0,0,0,0,7
fit,optdigits.tra,2724,0,0,8,13,13,16,8,0,0,1,15,15,12,16,4,0,0,0,0,0,10,14,0,0,0,0,1,5,16,10,3,0,0,0,8,16,16,13,6,0,0,0,1,13,9,0,0,0,0,0,4,16,7,0,0,0,0,0,9,13,1,0,0,0,7
fit,optdigits.tra,2798,0,0,4,14,16,10,0,0,0,0,3,8,14,15,2,0,0,0,0,0,10,16,5,0,0,0,6,11,15,16,7,0,0,0,7,14,16,13,7,0,0,0,0,12,12,0,0,0,0,0,4,16,6,0,0,0,0,0,5,14,3,0,0,0,7
fit,optdigits.tra,423,0,0,5,16,16,16,6,0,0,0,5,10,11,16,3,0,0,0,0,0,10,14,0,0,0,0,1,4,16,10,0,0,0,0,10,16,16,16,6,0,0,0,6,14,13,12,3,0,0,0,2,16,6,0,0,0,0,0,7,14,1,0,0,0,7
fit,optdigits.tra,1569,0,0,9,15,16,16,10,0,0,0,15,11,11,16,4,0,0,0,0,0,12,11,0,0,0,0,2,8,16,16,12,0,0,0,14,16,13,8,2,0,0,0,5,16,6,0,0,0,0,0,8,14,0,0,0,0,0,0,13,9,0,0,0,0,7
fit,optdigits.tra,754,0,3,15,16,16,16,4,0,0,1,10,8,12,16,0,0,0,0,0,0,14,10,0,0,0,5,16,13,16,14,9,0,0,3,12,16,13,8,2,0,0,0,9,14,1,0,0,0,0,2,16,7,0,0,0,0,0,5,13,1,0,0,0,0,7
fit,optdigits.tra,3661,0,0,3,8,12,12,16,11,0,0,14,16,16,15,16,9,0,0,6,3,0,9,15,0,0,0,0,9,14,16,12,0,0,0,1,16,16,12,3,0,0,0,0,3,16,4,0,0,0,0,0,13,13,0,0,0,0,0,2,15,5,0,0,0,7
fit,optdigits.tra,727,0,3,16,16,16,16,8,0,0,0,5,8,12,16,6,0,0,0,0,0,13,12,0,0,0,8,12,12,16,10,1,0,0,8,16,16,16,15,1,0,0,0,8,15,3,0,0,0,0,2,15,8,0,0,0,0,0,2,15,2,0,0,0,0,7
fit,optdigits.tra,935,0,0,2,11,16,9,0,0,0,0,9,14,15,14,0,0,0,0,0,0,13,10,0,0,0,0,4,9,16,12,5,0,0,9,16,16,16,16,11,0,0,3,8,12,11,0,0,0,0,0,0,16,5,0,0,0,0,0,2,16,2,0,0,0,7
fit,optdigits.tra,1819,0,0,10,16,16,9,0,0,0,2,15,12,14,16,1,0,0,1,4,4,13,16,5,0,0,0,10,16,16,16,13,0,0,0,5,15,16,6,1,0,0,0,0,16,11,0,0,0,0,0,9,16,3,0,0,0,0,0,11,12,0,0,0,0,7
fit,optdigits.tra,2504,0,8,16,16,16,16,9,0,0,5,12,12,14,16,9,0,0,0,0,2,15,13,0,0,0,0,0,9,16,5,0,0,0,0,2,16,13,0,0,0,0,0,11,16,4,0,0,0,0,7,16,15,0,0,0,0,0,6,16,11,0,0,0,0,7
fit,optdigits.tra,1734,0,2,14,13,16,13,0,0,0,0,7,8,14,14,0,0,0,0,0,0,13,12,0,0,0,0,11,13,16,14,5,0,0,0,8,16,16,12,5,0,0,0,3,16,7,0,0,0,0,0,11,14,1,0,0,0,0,2,16,8,0,0,0,0,7
fit,optdigits.tra,244,0,0,0,14,8,8,14,0,0,0,1,11,15,16,13,0,0,0,0,0,6,16,3,0,0,3,13,16,16,16,3,0,0,2,8,11,15,9,4,0,0,0,0,10,7,0,0,0,0,0,0,16,5,0,0,0,0,0,0,14,1,0,0,0,7
validation,optdigits.tra,2030,0,0,9,15,16,13,0,0,0,0,10,5,13,14,0,0,0,0,0,0,12,12,0,0,0,0,0,2,16,6,0,0,0,1,12,16,16,13,7,0,0,5,14,16,12,8,3,0,0,0,5,16,2,0,0,0,0,0,11,12,0,0,0,0,7
validation,optdigits.tra,1955,0,0,6,12,16,16,13,0,0,0,13,12,8,14,16,2,0,0,1,5,7,15,11,0,0,0,13,16,16,16,11,0,0,0,3,9,16,3,0,0,0,0,0,11,13,0,0,0,0,0,5,16,7,0,0,0,0,0,9,15,2,0,0,0,7
validation,optdigits.tra,3113,0,0,0,6,14,16,8,0,0,0,4,13,8,16,9,0,0,0,0,0,0,15,6,0,0,0,0,5,9,16,9,0,0,0,10,16,16,15,4,0,0,1,9,3,13,7,0,0,0,0,0,1,16,2,0,0,0,0,0,8,9,0,0,0,7
validation,optdigits.tra,1888,0,0,2,15,16,16,10,0,0,0,1,6,4,11,13,0,0,0,0,0,0,9,8,0,0,0,0,4,8,15,3,0,0,0,3,16,16,16,9,0,0,0,0,3,14,0,0,0,0,0,0,13,3,0,0,0,0,0,4,12,0,0,0,0,7
validation,optdigits.tra,3340,0,0,10,10,12,15,12,0,0,0,8,16,13,16,8,0,0,0,0,0,11,14,0,0,0,0,9,12,16,14,7,0,0,1,16,16,15,11,5,0,0,0,7,16,6,0,0,0,0,0,7,16,1,0,0,0,0,0,10,11,0,0,0,0,7
validation,optdigits.tra,2961,0,0,9,15,16,10,0,0,0,3,16,13,14,16,1,0,0,0,0,0,12,16,0,0,0,0,4,6,14,14,2,0,0,1,16,16,16,16,11,0,0,0,4,15,12,4,1,0,0,0,6,16,3,0,0,0,0,0,10,11,0,0,0,0,7
validation,optdigits.tra,276,0,0,15,16,16,16,3,0,0,0,7,8,10,16,4,0,0,0,0,0,8,15,0,0,0,0,4,7,16,15,6,0,0,9,16,16,14,13,3,0,0,2,11,15,2,0,0,0,0,0,13,9,0,0,0,0,0,2,16,4,0,0,0,0,7
validation,optdigits.tra,1954,0,0,3,10,13,16,7,0,0,0,10,10,8,12,13,0,0,0,0,0,0,10,10,0,0,5,12,12,12,15,8,0,0,5,12,12,15,11,1,0,0,0,0,5,15,3,0,0,0,0,0,11,9,0,0,0,0,0,3,16,2,0,0,0,7
validation,optdigits.tra,2955,0,0,15,16,16,15,3,0,0,0,7,8,10,16,6,0,0,0,0,0,4,16,4,0,0,0,0,0,11,12,1,0,0,3,13,16,16,14,8,0,0,3,13,16,13,9,3,0,0,0,6,15,2,0,0,0,0,0,15,12,0,0,0,0,7
validation,optdigits.tra,2538,0,0,2,11,16,15,5,0,0,0,13,14,11,16,6,0,0,0,2,0,1,15,1,0,0,0,0,2,10,11,0,0,0,0,5,16,16,16,6,0,0,0,4,12,15,9,2,0,0,0,1,14,9,0,0,0,0,0,3,15,4,0,0,0,7
validation,optdigits.tra,2993,0,0,7,10,8,11,16,3,0,0,5,10,9,14,11,0,0,0,0,0,2,15,3,0,0,0,0,0,8,10,0,0,0,4,15,16,16,16,7,0,0,2,4,11,10,3,0,0,0,0,2,16,1,0,0,0,0,0,8,12,0,0,0,0,7
validation,optdigits.tra,1857,0,0,2,11,15,16,10,0,0,0,13,14,10,15,11,0,0,0,11,2,1,16,3,0,0,0,0,0,8,15,2,0,0,0,0,11,16,16,10,0,0,0,1,16,13,4,1,0,0,0,0,14,6,0,0,0,0,0,2,16,2,0,0,0,7
validation,optdigits.tra,3637,0,0,3,14,16,14,0,0,0,0,15,11,14,16,0,0,0,5,10,0,13,10,0,0,0,0,3,8,16,10,1,0,0,0,13,16,16,16,10,0,0,0,4,14,9,5,1,0,0,0,2,16,4,0,0,0,0,0,3,15,0,0,0,0,7
validation,optdigits.tra,3193,0,0,9,16,16,16,7,0,0,0,4,8,8,14,14,0,0,0,0,0,2,15,6,0,0,0,10,12,14,14,0,0,0,0,8,16,16,16,6,0,0,0,0,15,9,13,4,0,0,0,7,16,1,0,0,0,0,0,11,10,0,0,0,0,7
validation,optdigits.tra,1355,0,0,6,15,16,13,1,0,0,3,16,10,11,16,3,0,0,5,8,0,4,16,4,0,0,0,0,2,9,16,1,0,0,0,9,16,16,15,6,0,0,0,10,10,16,10,3,0,0,0,0,11,12,0,0,0,0,0,7,13,1,0,0,0,7
assessment,optdigits.tes,1276,0,0,12,16,16,16,15,0,0,0,3,4,2,8,15,0,0,0,0,2,4,11,11,0,0,0,6,15,16,16,12,0,0,0,5,6,15,7,2,0,0,0,0,10,13,0,0,0,0,0,4,16,2,0,0,0,0,0,14,11,0,0,0,0,7
assessment,optdigits.tes,1201,0,0,12,16,16,12,0,0,0,0,6,4,10,13,1,0,0,0,0,0,13,9,0,0,0,0,5,9,16,16,12,0,0,3,16,16,11,3,0,0,0,0,7,13,0,0,0,0,0,0,11,8,0,0,0,0,0,0,16,3,0,0,0,0,7
assessment,optdigits.tes,237,0,0,9,15,16,5,0,0,0,0,16,16,16,13,0,0,0,0,0,3,16,11,0,0,0,0,2,7,16,13,10,0,0,2,15,16,16,12,4,0,0,3,13,16,10,0,0,0,0,0,7,16,2,0,0,0,0,0,12,13,0,0,0,0,7
assessment,optdigits.tes,1433,0,0,1,9,16,16,16,1,0,0,8,15,10,14,13,0,0,0,14,6,0,14,6,0,0,0,6,2,6,16,3,0,0,0,0,12,16,16,10,0,0,0,0,6,16,8,0,0,0,0,0,7,13,0,0,0,0,0,0,14,6,0,0,0,7
assessment,optdigits.tes,690,0,0,0,4,13,16,15,2,0,0,2,15,13,13,16,6,0,0,7,7,0,3,16,4,0,0,0,4,4,8,14,0,0,0,14,16,16,16,6,0,0,0,11,9,10,12,0,0,0,0,0,0,13,3,0,0,0,0,0,4,10,0,0,0,7
assessment,optdigits.tes,499,0,0,2,5,5,11,15,5,0,0,12,16,14,13,16,3,0,1,14,9,0,6,11,0,0,0,16,5,1,13,4,0,0,0,1,0,7,11,0,0,0,0,0,2,12,2,0,0,0,0,0,10,10,0,0,0,0,0,0,15,5,0,0,0,7
assessment,optdigits.tes,45,0,0,9,16,16,16,5,0,0,1,14,10,8,16,8,0,0,0,0,0,7,16,3,0,0,3,8,11,15,16,11,0,0,8,16,16,15,11,3,0,0,0,2,16,7,0,0,0,0,0,8,16,1,0,0,0,0,0,13,10,0,0,0,0,7
assessment,optdigits.tes,8,0,0,7,8,13,16,15,1,0,0,7,7,4,11,12,0,0,0,0,0,8,13,1,0,0,4,8,8,15,15,6,0,0,2,11,15,15,4,0,0,0,0,0,16,5,0,0,0,0,0,9,15,1,0,0,0,0,0,13,5,0,0,0,0,7
assessment,optdigits.tes,794,0,0,7,16,16,5,0,0,0,1,15,11,14,11,0,0,0,0,0,0,12,8,0,0,0,0,3,8,14,12,5,0,0,0,14,16,16,10,5,0,0,0,2,8,14,0,0,0,0,0,1,15,8,0,0,0,0,0,8,14,1,0,0,0,7
assessment,optdigits.tes,1654,0,0,5,14,14,2,0,0,0,2,16,16,16,7,0,0,0,0,7,4,16,12,0,0,0,0,1,9,16,16,8,0,0,3,15,16,16,10,2,0,0,4,16,16,11,0,0,0,0,0,9,16,5,0,0,0,0,0,9,13,0,0,0,0,7
assessment,optdigits.tes,1295,0,3,15,16,15,3,0,0,0,3,10,8,15,12,0,0,0,0,0,0,14,8,0,0,0,0,11,13,16,16,8,0,0,1,15,16,15,7,2,0,0,0,5,16,5,0,0,0,0,2,16,11,0,0,0,0,0,3,16,5,0,0,0,0,7
assessment,optdigits.tes,148,0,0,3,15,14,1,0,0,0,0,13,16,16,6,0,0,0,0,4,4,16,8,0,0,0,0,0,1,16,10,1,0,0,0,7,16,16,16,8,0,0,0,12,15,16,6,0,0,0,0,0,14,11,0,0,0,0,0,4,12,1,0,0,0,7
assessment,optdigits.tes,113,0,0,3,11,16,13,0,0,0,3,15,15,13,16,0,0,0,6,8,2,9,14,0,0,0,0,4,7,15,14,5,0,0,4,16,16,16,14,6,0,0,1,8,13,12,0,0,0,0,0,1,16,4,0,0,0,0,0,3,15,1,0,0,0,7
assessment,optdigits.tes,1136,0,0,11,16,12,12,16,7,0,3,16,9,8,16,10,0,0,1,10,0,6,14,2,0,0,0,1,8,15,15,11,0,0,0,12,16,15,7,2,0,0,0,4,13,7,0,0,0,0,0,4,16,3,0,0,0,0,0,12,12,0,0,0,0,7
assessment,optdigits.tes,1244,0,0,9,15,15,2,0,0,0,3,11,4,15,6,0,0,0,0,0,0,16,2,0,0,0,2,12,13,16,16,11,0,0,2,12,15,11,6,1,0,0,0,3,16,0,0,0,0,0,0,5,14,0,0,0,0,0,0,11,7,0,0,0,0,7
assessment,optdigits.tes,138,0,0,2,15,15,3,0,0,0,0,8,14,16,11,0,0,0,0,0,0,11,14,0,0,0,0,0,0,11,14,3,0,0,0,4,12,16,16,7,0,0,0,11,16,12,1,0,0,0,0,1,14,6,0,0,0,0,0,4,12,1,0,0,0,7
assessment,optdigits.tes,561,0,0,3,15,16,16,6,0,0,0,3,14,7,15,3,0,0,0,0,0,4,14,0,0,0,0,2,9,15,16,14,0,0,0,7,16,14,6,2,0,0,0,0,8,8,0,0,0,0,0,2,16,2,0,0,0,0,0,5,12,0,0,0,0,7
assessment,optdigits.tes,765,0,0,4,15,16,11,0,0,0,0,7,9,9,16,0,0,0,0,0,0,4,13,0,0,0,0,1,9,15,16,10,0,0,0,13,15,16,8,2,0,0,0,3,7,13,0,0,0,0,0,1,13,4,0,0,0,0,0,6,11,0,0,0,0,7
assessment,optdigits.tes,691,0,0,0,3,9,16,16,2,0,0,4,16,13,11,16,1,0,0,3,5,0,6,13,0,0,0,0,2,7,14,9,0,0,0,4,16,16,15,3,0,0,0,9,8,11,12,0,0,0,0,0,0,12,4,0,0,0,0,0,2,15,1,0,0,7
